"gloss","bbox","fps","frame_end","frame_start","instance_id","signer_id","source","split","url","variation_id","video_id","is_available"
"care","[58, 0, 266, 240]","25","-1","1","1","0","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/58264.mp4","0","v_id_09199","True"
"care","[679, 94, 1538, 1080]","25","-1","1","2","4","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Babysit%2C%20Careful-DWkoB_Way20.mp4","0","v_id_09200","True"
"care","[72, 15, 206, 192]","25","-1","1","11","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/9/9207.mp4","0","v_id_09209","True"
"care","[76, 16, 206, 192]","25","-1","1","12","11","signingsavvy","val","https://www.signingsavvy.com/signs/mp4/9/9208.mp4","0","v_id_09210","True"
"care","[190, 59, 566, 400]","25","-1","1","16","12","aslsearch","test","http://www.aslsearch.com/signs/videos/care.mp4","0","v_id_09214","True"
"care","[26, 0, 295, 240]","25","-1","1","17","37","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/188382.mp4","0","v_id_09198","True"
"carry","[195, 37, 1114, 720]","25","-1","1","1","115","aslbrick","train","http://aslbricks.org/New/ASL-Videos/carry.mp4","0","v_id_69260","True"
"carry","[137, 42, 500, 400]","25","-1","1","3","41","aslsearch","val","http://www.aslsearch.com/signs/videos/carry.mp4","0","v_id_09328","True"
"carry","[111, 13, 480, 370]","25","-1","1","4","90","aslsignbank","train","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CARRY-69.mp4","0","v_id_65309","True"
"carry","[28, 0, 278, 240]","25","-1","1","5","26","spreadthesign","val","https://media.spreadthesign.com/video/mp4/13/125826.mp4","0","v_id_09319","True"
"carry","[152, 33, 1920, 1080]","25","-1","1","6","4","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Carry-mJuTIaLACYQ.mp4","0","v_id_09320","True"
"carry","[64, 24, 632, 480]","25","-1","1","7","59","asldeafined","train","https://media.asldeafined.com/vocabulary/1466727709.2419.mp4","0","v_id_09321","True"
"carry","[47, 9, 215, 192]","25","-1","1","12","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/9/9898.mp4","0","v_id_09326","True"
"celebrate","[177, 20, 467, 370]","25","-1","1","1","101","aslsignbank","train","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CE/CELEBRATE-1045.mp4","0","v_id_65321","True"
"celebrate","[419, 83, 1865, 1080]","25","-1","1","2","31","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Anniversary%2C%20Celebrate-sP5ZE1wVH-A.mp4","0","v_id_09633","True"
"celebrate","[85, 11, 529, 480]","25","-1","1","3","59","asldeafined","val","https://media.asldeafined.com/vocabulary/1466729022.7408.mp4","0","v_id_09634","True"
"celebrate","[37, 10, 229, 192]","25","-1","1","5","11","signingsavvy","val","https://www.signingsavvy.com/signs/mp4/5/5213.mp4","0","v_id_09636","True"
"celebrate","[46, 2, 237, 192]","25","-1","1","6","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/6/6685.mp4","0","v_id_09637","True"
"celebrate","[181, 43, 513, 400]","25","-1","1","9","41","aslsearch","train","http://www.aslsearch.com/signs/videos/celebrate.mp4","0","v_id_09640","True"
"certificate","[190, 18, 456, 370]","25","-1","1","1","101","aslsignbank","train","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CE/CERTIFICATE-1050.mp4","0","v_id_65326","True"
"certificate","[25, 0, 261, 240]","25","-1","1","3","2","spreadthesign","val","https://media.spreadthesign.com/video/mp4/13/125911.mp4","0","v_id_09806","True"
"certificate","[43, 0, 278, 240]","25","-1","1","4","56","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/51420.mp4","0","v_id_09807","True"
"certificate","[114, 12, 532, 480]","25","-1","1","5","59","asldeafined","val","https://media.asldeafined.com/vocabulary/1466729441.187.mp4","0","v_id_09808","True"
"certificate","[76, 11, 222, 192]","25","-1","1","7","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/14/14492.mp4","0","v_id_09810","True"
"certificate","[216, 42, 475, 400]","25","-1","1","9","41","aslsearch","train","http://www.aslsearch.com/signs/videos/certification.mp4","0","v_id_09812","True"
"chain","[184, 19, 462, 370]","25","-1","1","1","101","aslsignbank","train","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHAIN-1051.mp4","0","v_id_65327","True"
"chain","[25, 3, 247, 240]","25","-1","1","2","2","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/125915.mp4","0","v_id_09835","True"
"chain","[591, 38, 1603, 1080]","25","-1","1","3","6","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Olympics-8jd6h4rZfJg.mp4","0","v_id_09836","True"
"chain","[587, 134, 1603, 1075]","25","-1","1","4","45","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Olympics-clU8I371n5Y.mp4","0","v_id_09837","True"
"chain","[29, 15, 587, 480]","25","-1","1","5","59","asldeafined","val","https://media.asldeafined.com/vocabulary/1466729470.3884.mp4","0","v_id_09838","True"
"chain","[56, 13, 229, 192]","25","-1","1","7","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/1/1317.mp4","0","v_id_09840","True"
"chain","[180, 43, 477, 400]","25","-1","1","9","41","aslsearch","train","http://www.aslsearch.com/signs/videos/chain.mp4","0","v_id_09842","True"
"chance","[151, 14, 486, 370]","25","-1","1","4","99","aslsignbank","val","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHANCE-2472.mp4","0","v_id_65331","True"
"chance","[180, 53, 556, 400]","25","-1","1","6","12","aslsearch","val","http://www.aslsearch.com/signs/videos/chance.mp4","0","v_id_09943","True"
"chance","[56, 0, 276, 240]","25","-1","1","7","26","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/125919.mp4","0","v_id_09934","True"
"chance","[23, 0, 281, 240]","25","-1","1","8","35","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/51885.mp4","0","v_id_09935","True"
"chance","[313, 82, 1567, 1080]","25","-1","1","9","4","signschool","test","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chance-kaF_Jfo3iEM.mp4","0","v_id_09936","True"
"character","[78, 11, 220, 192]","25","-1","1","1","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/14/14430.mp4","0","v_id_10021","True"
"character","[183, 56, 557, 400]","25","-1","1","3","12","aslsearch","val","http://www.aslsearch.com/signs/videos/character.mp4","0","v_id_10023","True"
"character","[166, 17, 493, 370]","25","-1","1","5","102","aslsignbank","train","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHARACTER-2318.mp4","0","v_id_65334","True"
"character","[81, 9, 235, 180]","25","-1","1","7","19","elementalasl","train","https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/character.mov","0","v_id_10015","True"
"character","[39, 0, 278, 240]","25","-1","1","8","2","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/244176.mp4","0","v_id_10016","True"
"character","[829, 61, 1720, 1058]","25","-1","1","9","39","signschool","test","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Character%202-UTW1fVSRztU.mp4","0","v_id_10017","True"
"character","[59, 19, 508, 480]","25","-1","1","11","59","asldeafined","train","https://media.asldeafined.com/vocabulary/1466730618.8628.mp4","0","v_id_10019","True"
"chase","[185, 16, 474, 370]","25","-1","1","1","90","aslsignbank","train","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHASE-72.mp4","0","v_id_65337","True"
"chase","[47, 1, 260, 240]","25","-1","1","2","2","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/125937.mp4","0","v_id_10089","True"
"chase","[269, 29, 1776, 1080]","25","-1","1","3","4","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Chase%202-L5wt_euupUY.mp4","0","v_id_10090","True"
"chase","[105, 20, 530, 480]","25","-1","1","4","59","asldeafined","train","https://media.asldeafined.com/vocabulary/1466730650.8694.mp4","0","v_id_10091","True"
"chase","[74, 16, 219, 192]","25","-1","1","6","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/8/8438.mp4","0","v_id_10093","True"
"chase","[168, 54, 572, 400]","25","-1","1","9","12","aslsearch","train","http://www.aslsearch.com/signs/videos/chase.mp4","0","v_id_10096","True"
"classroom","[33, 3, 286, 240]","25","-1","1","1","42","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/399305.mp4","0","v_id_11007","True"
"classroom","[214, 16, 539, 414]","25","-1","1","2","36","startasl","train","https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/classroom.mp4","0","v_id_11008","True"
"classroom","[106, 21, 595, 480]","25","-1","1","3","59","asldeafined","val","https://media.asldeafined.com/vocabulary/1466898707.7112.mp4","0","v_id_11009","True"
"classroom","[59, 9, 217, 192]","25","-1","1","5","11","signingsavvy","val","https://www.signingsavvy.com/signs/mp4/9/9635.mp4","0","v_id_11011","True"
"classroom","[183, 52, 547, 400]","25","-1","1","9","12","aslsearch","train","http://www.aslsearch.com/signs/videos/classroom.mp4","0","v_id_11015","True"
"clear","[179, 55, 544, 400]","25","-1","1","1","12","aslsearch","train","http://www.aslsearch.com/signs/videos/clear.mp4","0","v_id_11067","True"
"clear","[153, 19, 502, 370]","25","-1","1","2","102","aslsignbank","train","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CL/CLEAR-1065.mp4","0","v_id_65366","True"
"clear","[403, 44, 1845, 1080]","25","-1","1","5","4","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bright%2C%20Clear-rNQ-tunpvGI.mp4","0","v_id_11061","True"
"clear","[92, 11, 594, 480]","25","-1","1","6","59","asldeafined","val","https://media.asldeafined.com/vocabulary/1466898800.2520.mp4","0","v_id_11062","True"
"clear","[56, 13, 228, 192]","25","-1","1","8","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/9/9083.mp4","0","v_id_11064","True"
"climb","[64, 0, 227, 192]","25","-1","1","1","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/24/24329.mp4","0","v_id_11148","True"
"climb","[174, 49, 563, 400]","25","-1","1","8","12","aslsearch","val","http://www.aslsearch.com/signs/videos/climb.mp4","0","v_id_11155","True"
"climb","[7, 0, 292, 240]","25","-1","1","9","56","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/51746.mp4","0","v_id_11143","True"
"climb","[472, 0, 1752, 1078]","25","-1","1","10","4","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Climb%2C%20Ladder-cDGpLkMLyUg.mp4","0","v_id_11144","True"
"climb","[88, 0, 607, 480]","25","-1","1","11","59","asldeafined","test","https://media.asldeafined.com/vocabulary/1466899040.6898.mp4","0","v_id_11145","True"
"command","[76, 36, 239, 240]","25","-1","1","3","2","spreadthesign","val","https://media.spreadthesign.com/video/mp4/13/93241.mp4","0","v_id_11942","True"
"command","[180, 62, 546, 400]","25","-1","1","4","12","aslsearch","train","http://www.aslsearch.com/signs/videos/command.mp4","0","v_id_11952","True"
"command","[738, 68, 1608, 1071]","25","-1","1","5","32","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Command-2n6BhI5nQnc.mp4","0","v_id_11943","True"
"command","[143, 0, 499, 480]","25","-1","1","6","13","asldeafined","train","https://media.asldeafined.com/vocabulary/1468722573.1848.mp4","0","v_id_11944","True"
"command","[60, 8, 204, 192]","25","-1","1","10","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/14/14253.mp4","0","v_id_11948","True"
"community","[178, 57, 536, 400]","25","-1","1","1","12","aslsearch","train","http://www.aslsearch.com/signs/videos/community.mp4","0","v_id_12069","True"
"community","[77, 12, 251, 180]","25","-1","1","2","19","elementalasl","train","https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/community.mov","0","v_id_12060","True"
"community","[50, 0, 275, 240]","25","-1","1","4","0","spreadthesign","val","https://media.spreadthesign.com/video/mp4/13/58275.mp4","0","v_id_12062","True"
"community","[569, 84, 1595, 1077]","25","-1","1","5","4","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Community%2C%20City-ullwVrgZsPE.mp4","0","v_id_12063","True"
"community","[84, 15, 592, 480]","25","-1","1","6","59","asldeafined","val","https://media.asldeafined.com/vocabulary/1466900588.5195.mp4","0","v_id_12064","True"
"community","[57, 26, 218, 192]","25","-1","1","8","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/22/22410.mp4","0","v_id_12066","True"
"complain","[48, 14, 256, 240]","25","-1","1","1","56","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/399319.mp4","0","v_id_12190","True"
"complain","[396, 52, 813, 720]","25","-1","1","2","38","startasl","train","https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/complain.mp4","0","v_id_12191","True"
"complain","[796, 68, 1616, 1072]","25","-1","1","3","32","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Whine-27mGFsEoyV0.mp4","0","v_id_12192","True"
"complain","[117, 22, 522, 480]","25","-1","1","4","59","asldeafined","train","https://media.asldeafined.com/vocabulary/1466901096.6989.mp4","0","v_id_12193","True"
"complain","[67, 8, 210, 192]","25","-1","1","6","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/14/14069.mp4","0","v_id_12195","True"
"complain","[214, 42, 466, 400]","25","-1","1","9","41","aslsearch","train","http://www.aslsearch.com/signs/videos/complain.mp4","0","v_id_12198","True"
"compromise","[213, 43, 497, 400]","25","-1","1","2","41","aslsearch","train","http://www.aslsearch.com/signs/videos/compromise.mp4","0","v_id_12300","True"
"compromise","[67, 36, 293, 240]","25","-1","1","3","2","spreadthesign","val","https://media.spreadthesign.com/video/mp4/13/93244.mp4","0","v_id_12291","True"
"compromise","[699, 145, 1593, 1078]","25","-1","1","4","39","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Compromise%202-smeImaATIho.mp4","0","v_id_12292","True"
"compromise","[672, 139, 1728, 1080]","25","-1","1","5","39","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Compromise-2FBn_s_YqO0.mp4","0","v_id_12293","True"
"compromise","[93, 23, 587, 480]","25","-1","1","6","13","asldeafined","train","https://media.asldeafined.com/vocabulary/1466171725.5142.mp4","0","v_id_12294","True"
"compromise","[58, 19, 218, 192]","25","-1","1","8","11","signingsavvy","test","https://www.signingsavvy.com/signs/mp4/8/8508.mp4","0","v_id_12296","True"
"contribute","[89, 19, 219, 192]","25","-1","1","3","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/23/23273.mp4","0","v_id_13023","True"
"contribute","[87, 17, 209, 192]","25","-1","1","4","10","signingsavvy","val","https://www.signingsavvy.com/signs/mp4/23/23781.mp4","0","v_id_13024","True"
"contribute","[74, 16, 221, 192]","25","-1","1","6","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/7/7424.mp4","0","v_id_13026","True"
"contribute","[75, 10, 233, 180]","25","-1","1","10","43","elementalasl","train","https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/contribute_give.mov","0","v_id_13017","True"
"contribute","[74, 10, 282, 180]","25","-1","1","11","19","elementalasl","train","https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/contribute.mov","0","v_id_13018","True"
"contribute","[72, 27, 250, 240]","25","-1","1","12","33","spreadthesign","test","https://media.spreadthesign.com/video/mp4/13/96112.mp4","0","v_id_13019","True"
"contribute","[65, 15, 607, 480]","25","-1","1","13","59","asldeafined","train","https://media.asldeafined.com/vocabulary/1466902800.4893.mp4","0","v_id_13020","True"
"cop","[73, 11, 239, 240]","25","-1","1","0","26","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/311620.mp4","0","v_id_13244","True"
"cop","[739, 67, 1542, 1075]","25","-1","1","1","4","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cop%202-Nba4p7eNbnY.mp4","0","v_id_13245","True"
"cop","[697, 60, 1539, 1068]","25","-1","1","2","4","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cop-EqDAyMCqUJU.mp4","0","v_id_13246","True"
"cop","[132, 0, 518, 480]","25","-1","1","3","13","asldeafined","val","https://media.asldeafined.com/vocabulary/1468754360.5475.mp4","0","v_id_13247","True"
"cop","[74, 7, 211, 192]","25","-1","1","5","11","signingsavvy","val","https://www.signingsavvy.com/signs/mp4/14/14010.mp4","0","v_id_13249","True"
"cop","[74, 6, 211, 192]","25","-1","1","6","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/14/14012.mp4","0","v_id_13250","True"
"cop","[76, 13, 209, 192]","25","-1","1","7","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/14/14167.mp4","0","v_id_13251","True"
"cop","[176, 51, 530, 400]","25","-1","1","9","12","aslsearch","train","http://www.aslsearch.com/signs/videos/cop.mp4","0","v_id_13253","True"
"cost","[95, 12, 250, 180]","25","-1","1","3","19","elementalasl","val","https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/cost.mov","0","v_id_13414","True"
"cost","[166, 54, 515, 400]","25","-1","1","4","12","aslsearch","train","http://www.aslsearch.com/signs/videos/cost.mp4","0","v_id_13424","True"
"cost","[56, 0, 251, 240]","25","-1","1","5","37","spreadthesign","val","https://media.spreadthesign.com/video/mp4/13/456075.mp4","0","v_id_13415","True"
"cost","[483, 53, 1558, 1078]","25","-1","1","6","4","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Charge%2C%20Cost-SO_qDqLvf4g.mp4","0","v_id_13416","True"
"cost","[91, 23, 552, 480]","25","-1","1","7","59","asldeafined","train","https://media.asldeafined.com/vocabulary/1466903546.2007.mp4","0","v_id_13417","True"
"cost","[72, 15, 216, 192]","25","-1","1","10","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/6/6355.mp4","0","v_id_13420","True"
"couch","[50, 0, 263, 240]","25","-1","1","1","35","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/357955.mp4","0","v_id_13456","True"
"couch","[683, 156, 1416, 1080]","25","-1","1","2","31","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Bench%2C%20Couch%202-9uhGMp27NRA.mp4","0","v_id_13457","True"
"couch","[92, 21, 535, 480]","25","-1","1","3","59","asldeafined","val","https://media.asldeafined.com/vocabulary/1466903670.285.mp4","0","v_id_13458","True"
"couch","[71, 11, 216, 192]","25","-1","1","5","11","signingsavvy","val","https://www.signingsavvy.com/signs/mp4/8/8681.mp4","0","v_id_13460","True"
"couch","[175, 54, 545, 400]","25","-1","1","9","12","aslsearch","train","http://www.aslsearch.com/signs/videos/couch.mp4","0","v_id_13464","True"
"cracker","[71, 17, 243, 240]","25","-1","1","2","33","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/96137.mp4","0","v_id_13744","True"
"cracker","[462, 92, 1529, 1073]","25","-1","1","3","4","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Passover-lLvskYjMhcY.mp4","0","v_id_13745","True"
"cracker","[132, 25, 563, 480]","25","-1","1","4","59","asldeafined","train","https://media.asldeafined.com/vocabulary/1466904786.4189.mp4","0","v_id_13746","True"
"cracker","[85, 19, 202, 192]","25","-1","1","6","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/6/6206.mp4","0","v_id_13748","True"
"cracker","[82, 18, 199, 192]","25","-1","1","7","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/6/6207.mp4","0","v_id_13749","True"
"cracker","[227, 42, 499, 400]","25","-1","1","9","41","aslsearch","train","http://www.aslsearch.com/signs/videos/cracker.mp4","0","v_id_13751","True"
"curious","[165, 18, 487, 370]","25","-1","1","1","102","aslsignbank","train","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CU/CURIOUS-1194.mp4","0","v_id_65429","True"
"curious","[680, 67, 1503, 1066]","25","-1","1","2","4","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Curious-bTiZ0SeEx9Q.mp4","0","v_id_14312","True"
"curious","[661, 38, 1457, 1080]","25","-1","1","3","6","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Curious-WicKJAPD8xE.mp4","0","v_id_14313","True"
"curious","[116, 29, 518, 480]","25","-1","1","4","59","asldeafined","train","https://media.asldeafined.com/vocabulary/1466905772.9501.mp4","0","v_id_14314","True"
"curious","[86, 17, 209, 192]","25","-1","1","6","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/24/24002.mp4","0","v_id_14316","True"
"curious","[184, 55, 525, 400]","25","-1","1","9","12","aslsearch","train","http://www.aslsearch.com/signs/videos/curious.mp4","0","v_id_14319","True"
"curriculum","[186, 35, 464, 370]","25","-1","1","1","92","aslsignbank","train","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CU/CURRICULUM-2350.mp4","0","v_id_65431","True"
"curriculum","[69, 26, 223, 240]","25","-1","1","2","2","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/94216.mp4","0","v_id_14366","True"
"curriculum","[495, 38, 1447, 1080]","25","-1","1","3","31","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Curriculum-HZSDJQWoGoY.mp4","0","v_id_14367","True"
"curriculum","[119, 18, 531, 480]","25","-1","1","4","59","asldeafined","train","https://media.asldeafined.com/vocabulary/1466905819.3185.mp4","0","v_id_14368","True"
"curriculum","[66, 14, 226, 192]","25","-1","1","6","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/1/1395.mp4","0","v_id_14370","True"
"curriculum","[186, 57, 552, 400]","25","-1","1","9","12","aslsearch","train","http://www.aslsearch.com/signs/videos/curriculum.mp4","0","v_id_14373","True"
"dad","[261, 17, 892, 720]","25","-1","1","0","118","aslbrick","train","http://aslbricks.org/New/ASL-Videos/dad.mp4","0","v_id_69289","True"
"dad","[68, 35, 238, 240]","25","-1","1","1","2","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/93269.mp4","0","v_id_14565","True"
"dad","[192, 11, 590, 360]","25","-1","1","3","52","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Father.mp4","0","v_id_14566","True"
"dad","[132, 6, 521, 480]","25","-1","1","4","59","asldeafined","train","https://media.asldeafined.com/vocabulary/1466906149.7562.mp4","0","v_id_14567","True"
"dad","[53, 0, 218, 192]","25","-1","1","5","11","signingsavvy","val","https://www.signingsavvy.com/signs/mp4/6/6510.mp4","0","v_id_14568","True"
"dad","[64, 0, 216, 192]","25","-1","1","6","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/6/6511.mp4","0","v_id_14569","True"
"dad","[157, 35, 553, 400]","25","-1","1","9","12","aslsearch","train","http://www.aslsearch.com/signs/videos/dad.mp4","0","v_id_14572","True"
"deny","[91, 5, 519, 370]","25","-1","1","3","95","aslsignbank","val","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DENY-2737.mp4","0","v_id_65461","True"
"deny","[58, 37, 258, 240]","25","-1","1","5","2","spreadthesign","val","https://media.spreadthesign.com/video/mp4/13/93290.mp4","0","v_id_15547","True"
"deny","[250, 29, 1721, 1080]","25","-1","1","6","4","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deny-OscUwssySoc.mp4","0","v_id_15548","True"
"deny","[135, 23, 527, 480]","25","-1","1","7","59","asldeafined","train","https://media.asldeafined.com/vocabulary/1466908056.3250.mp4","0","v_id_15549","True"
"deny","[69, 19, 209, 192]","25","-1","1","9","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/4/4687.mp4","0","v_id_15551","True"
"describe","[300, 41, 936, 720]","25","-1","1","1","118","aslbrick","train","http://aslbricks.org/New/ASL-Videos/describe.mp4","0","v_id_69294","True"
"describe","[80, 4, 228, 180]","25","-1","1","2","19","elementalasl","train","https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/describe.mov","0","v_id_15706","True"
"describe","[52, 13, 256, 240]","25","-1","1","3","0","spreadthesign","val","https://media.spreadthesign.com/video/mp4/13/58604.mp4","0","v_id_15707","True"
"describe","[512, 80, 1625, 1073]","25","-1","1","4","32","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Describe%2C%20Explain-4_jchbhDv54.mp4","0","v_id_15708","True"
"describe","[53, 0, 566, 480]","25","-1","1","5","21","asldeafined","val","https://media.asldeafined.com/vocabulary/1468379465.5362.mp4","0","v_id_15709","True"
"describe","[75, 21, 225, 192]","25","-1","1","7","10","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/22/22623.mp4","0","v_id_15711","True"
"describe","[190, 62, 540, 400]","25","-1","1","9","12","aslsearch","train","http://www.aslsearch.com/signs/videos/describe.mp4","0","v_id_15713","True"
"diaper","[191, 0, 524, 370]","25","-1","1","1","90","aslsignbank","train","https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DI/DIAPER-794.mp4","0","v_id_65477","True"
"diaper","[35, 0, 268, 240]","25","-1","1","2","8","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/456726.mp4","0","v_id_16081","True"
"diaper","[226, 19, 537, 414]","25","-1","1","4","36","startasl","train","https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/diaper.mp4","0","v_id_16082","True"
"diaper","[743, 43, 1647, 1080]","25","-1","1","5","32","signschool","val","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Diaper-CNBCQyLanPc.mp4","0","v_id_16083","True"
"diaper","[70, 3, 230, 192]","25","-1","1","7","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/5/5674.mp4","0","v_id_16085","True"
"diaper","[169, 56, 572, 400]","25","-1","1","9","12","aslsearch","train","http://www.aslsearch.com/signs/videos/diaper.mp4","0","v_id_16087","True"
"diarrhea","[82, 44, 246, 240]","25","-1","1","2","2","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/91741.mp4","0","v_id_16097","True"
"diarrhea","[439, 60, 812, 720]","25","-1","1","3","38","startasl","val","https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/diarrhea.mp4","0","v_id_16098","True"
"diarrhea","[491, 45, 1595, 1080]","25","-1","1","4","32","signschool","train","https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Diarrhea-LE6whMFnueQ.mp4","0","v_id_16099","True"
"diarrhea","[139, 30, 525, 480]","25","-1","1","5","59","asldeafined","val","https://media.asldeafined.com/vocabulary/1466909453.5664.mp4","0","v_id_16100","True"
"diarrhea","[90, 14, 228, 192]","25","-1","1","7","11","signingsavvy","train","https://www.signingsavvy.com/signs/mp4/8/8216.mp4","0","v_id_16102","True"
"diarrhea","[189, 60, 542, 400]","25","-1","1","9","12","aslsearch","train","http://www.aslsearch.com/signs/videos/diarrhea.mp4","0","v_id_16104","True"
"disagree","[58, 0, 276, 240]","25","-1","1","2","78","spreadthesign","train","https://media.spreadthesign.com/video/mp4/13/399476.mp4","0","v_id_16428","True"
